,news_title,news_details,news_date,source_name
139,"मनी लॉन्ड्रिंग केस : ईडी की चार्जशीट में जैकलीन का अभियोजन गवाह के रूप में उल्लेख नहीं, नोरा फतेही को मिली राहत", ईडी का कहना है कि जैकलीन की भूमिका की जांच की जा रही है. ईडी दूसरी अभियोजन शिकायत दर्ज करेगा.,"बुधवार दिसम्बर 22, 2021 12:11 PM IST",NDTV News
140,"महाराष्ट्र के पूर्व गृह मंत्री अनिल देशमुख को मनी लॉन्ड्रिंग केस में राहत नहीं, 15 नवंबर तक ED हिरासत",महाराष्ट्र के पूर्व गृह मंत्री अनिल देशमुख को आज अदालत से राहत नहीं मिली. कोर्ट ने अनिल देशमुख को ईडी हिरासत 15 नवंबर तक बढ़ा दी है. अनिल देशमुख ने अदालत में जज को एक लिखित पत्र दिया था. उन्होंने कहा कि ईडी ने मुझे 10 दिन से रखा है. इस दौरान 200 से ज्यादा सवाल पूछे गए हैं. मेरे पास बताने को अब कुछ नहीं है जो ED को चाहिए. इसके लिए ED कस्टडी ना दी जाए.,"शुक्रवार नवम्बर 12, 2021 02:13 PM IST",NDTV News
141,मनी लॉन्ड्रिंग केस : ED ने की मुख्‍तार अंसारी और अतीक अहमद के बैंक खातों-कंपनियों की पहचान - सूत्र,"ED से जुड़े सूत्रों के अनुसार, अंसारी के 7 बेनामी बैंक खातों की पहचान की गई है. ईडी ऐसी और संपत्तियों की पहचान करने की कोशिश कर रही है और इन्हें पीएमएलए के तहत अस्थायी रूप से कुर्क और फ्रीज करेगी. अतीक अहमद की कंपनी प्रयागराज स्थित एफ एंड ए एसोसिएट्स, लखनऊ स्थित इंफ्रास्टेट और इंफ्राग्रीन भी जांच के दायरे में हैं","मंगलवार नवम्बर 9, 2021 06:36 PM IST",NDTV News
142,"महाराष्ट्र के पूर्व गृह मंत्री अनिल देशमुख को 14 दिनों की न्यायिक हिरासत, ED कस्टडी की मांग खारिज",महाराष्ट्र के पूर्व गृह मंत्री अनिल देशमुख पर मुंबई के पूर्व शीर्ष पुलिस अधिकारी परमबीर सिंह ने भ्रष्टाचार और जबरन वसूली का आरोप लगाया है. अनिल देशमुख ने इस साल की शुरुआत में मंत्री का पद छोड़ दिया था. प्रवर्तन निदेशालय द्वारा 12 घंटे से ज्यादा चली पूछताछ के बाद उन्हें मंगलवार को गिरफ्तार किया गया.,"शनिवार नवम्बर 6, 2021 05:48 PM IST",NDTV News
143,मनी लॉन्ड्रिंग केस : ED ने अनिल देशमुख के बेटे ऋषिकेश को आज पूछताछ के लिए किया तलब लेकिन...., ED को शक है कि देशमुख परिवार के ट्रस्ट में भेजी गई 4 करोड़ के करीब की रकम के लिए सेल कंपनियों का इस्तेमाल किया गया और इसमें उनके बेटे ऋषिकेश की अहम भूमिका रही है. इसके अलावां पुलिस वालों की ट्रांसफर पोस्टिंग की रकम के लेनदेन में ऋषिकेश की भूमिका हो सकती है.,"शुक्रवार नवम्बर 5, 2021 12:20 PM IST",NDTV News
144,मनी लॉन्‍डरिंग मामले में अनिल देशमुख को 6 नवंबर तक जांच एजेंसी की हिरासत में भेजा गया,मनी लॉन्‍डरिंग मामले (Money Laundering Case)  में महाराष्‍ट्र के पूर्व मंत्री अनिल देशमुख  (Anil Deshmukh) को 6 नवंबर तक जांच एजेंसी की हिरासत में भेजा गया है. गौरतलब है कि देशमुख को इस मामले में प्रवर्तन निदेशालय (Enforcement Directorate) ने मुंबई में उनके कार्यालय में 12 घंटे से अधिक की पूछताछ के बाद गिरफ्तार किया था.,"मंगलवार नवम्बर 2, 2021 04:43 PM IST",NDTV News
145,'कुछ ही दिन में ठाकरे सरकार के आधे मंत्री अनिल देशमुख के साथ होंगे' : मनी लांड्रिंग केस में BJP का तंज,"बीजेपी नेता किरीट सौमैया ने तंज के भाव में कहा, 'मेरा मानना है कि अगले कुछ दिनों में ठाकरे सरकार के आधे मंत्री और नेता, अनिल देशमुख के साथ होंगे.' उन्‍होंने एनसीपी प्रमुख शरद पवार और अजीत पवार पर भी गंभीर आरोप लगाए हैं.","मंगलवार नवम्बर 2, 2021 02:13 PM IST",NDTV News
146,मनी लॉन्ड्रिंग केस में महाराष्ट्र के पूर्व गृह मंत्री अनिल देशमुख गिरफ्तार,"महाराष्ट्र के पूर्व गृह मंत्री अनिल देशमुख (Anil Deshmukh) को मनी लॉन्ड्रिंग मामले (Money Laundering Case) में प्रवर्तन निदेशालय (Enforcement Directorate) ने मुंबई में उनके कार्यालय में 12 घंटे से अधिक की पूछताछ के बाद गिरफ्तार कर लिया है. देशमुख ने इस साल की शुरुआत में अपने खिलाफ रिश्वतखोरी के आरोपों को लेकर विवाद के बीच अपने पद से इस्तीफा दे दिया था. उनको शुक्रवार को बॉम्बे हाईकोर्ट ने राहत देने से इनकार कर दिया था. उन्होंने जांच एजेंसी के सम्मन को रद्द करने की अपील की थी. सोमवार को जारी किए गए एक वीडियो बयान में 71 वर्षीय एनसीपी नेता देशमुख ने कहा था कि ""मेरे खिलाफ सभी आरोप झूठे हैं."" देशमुख पर मुंबई के पूर्व शीर्ष पुलिस अधिकारी परमबीर सिंह ने भ्रष्टाचार और जबरन वसूली का आरोप लगाया था.","मंगलवार नवम्बर 2, 2021 03:44 AM IST",NDTV News
147,महाराष्ट्र के पूर्व गृह मंत्री अनिल देशमुख समन टालने के बाद पूछताछ के लिए ED पहुंचे,"देशमुख को इससे पहले कई बार तलब किया गया था, लेकिन वे पूछताछ के लिए नहीं पहुंचे थे.","सोमवार नवम्बर 1, 2021 12:56 PM IST",NDTV News
148,"जैकलीन फर्नांडीज ED के तीसरे समन पर भी नहीं हुईं पेश, सोमवार को फिर बुलाया गया",फोर्टिस हेल्थकेयर के प्रमोटर शिविंदर सिंह के परिवार से करीब 200 करोड़ रुपये ठगने के आरोप में चंद्रशेखर और पॉल को दिल्ली पुलिस पहले ही गिरफ्तार कर चुकी है.,"शनिवार अक्टूबर 16, 2021 06:16 PM IST",NDTV News
149,"Money Laundering Case : अभिनेत्री जैकलीन फर्नांडीज नहीं पेश हुईं ED के सामने, कल उन्हें फिर बुलाया गया","अगस्त में ईडी ने चंद्रशेखर के परिसरों पर छापा मारा और चेन्नई में एक बंगला, 82.5 लाख रूपये नकद और दर्जनों लक्जरी कारें जब्त की थीं. उसने एक बयान में दावा किया था कि चंद्रशेखर एक ‘ज्ञात ठग’ है और 200 करोड़ रूपये की ठगी , जबरन वसूली, कथित आपराधिक साजिश को लेकर दिल्ली पुलिस उसकी जांच कर रही है.","शनिवार अक्टूबर 16, 2021 02:46 AM IST",NDTV News
150,येस बैंक मामला: मनी लॉन्ड्रिंग केस में ED ने अनिल अंबानी से की पूछताछ,"अधिकारियों ने कहा कि येस बैंक से लिये गये कर्ज में से जो खाते गैर-निष्पादित परिसंपत्ति (एनपीए) में तब्दील हो गये, उनमें अनिल अंबानी के समूह की कंपनियां बड़े कर्जधारकों में हैं.","गुरुवार मार्च 19, 2020 11:01 AM IST",NDTV News
151,ईडी ने AAP के निलंबित पार्षद ताहिर हुसैन के खिलाफ मनी लांड्रिंग का केस किया दर्ज,प्रवर्तन निदेशालय (ईडी) ने आम आदमी पार्टी (AAP) से निलंबित पार्षद ताहिर हुसैन (Tahir Hussain) के खिलाफ मनी लॉन्ड्रिंग का भी केस दर्ज कर लिया है.,"बुधवार मार्च 11, 2020 12:22 PM IST",NDTV News
152,"मालदीव के पूर्व राष्ट्रपति को 5 साल की जेल, लगा 50 लाख डॉलर का जुर्माना",मालदीव के पूर्व राष्ट्रपति अब्दुल्ला यामीन को धनशोधन मामले में दोषी पाया गया और उन्हें पांच साल कारावास की सजा सुनाई गई. इसके साथ ही उनपर 50 लाख डॉलर का जुर्माना भी लगाया गया है.,"शुक्रवार नवम्बर 29, 2019 04:42 PM IST",NDTV News
153,पी. चिदंबरम से पूछताछ करने आज तिहाड़ जेल पहुंचेगी ED की टीम,आईएनएक्स मीडिया मनी लॉन्ड्रिंग मामले में आरोपी पूर्व केंद्रीय पी. चिदंबरम से पूछताछ के लिए प्रवर्तन निदेशालय की टीम शुक्रवार को तिहाड़ जेल पहुंचेगी. ईडी को कोर्ट ने 22 और 23 नवंबर में पूछताछ की अनुमति दी है.,"शुक्रवार नवम्बर 22, 2019 10:48 AM IST",NDTV News
154,मनी लॉन्ड्रिंग मामले में इकबाल मिर्ची के कथित सहयोगी को ED ने किया गिरफ्तार,ड्रग माफिया इक़बाल मिर्ची की मुम्बई की संपत्तियों के सौदों की जांच कर रही ईडी ने एक और गिरफ्तारी की है. मामले में ये चौथी गिरफ्तारी है. नाम है रिंकू देशपांडे. रिंकू देशपांडे पर इक़बाल मिर्ची की संपत्तियों को बिकवाने के लिए नकली किराएदारों का फर्जीवाड़ा करने का आरोप है.,"मंगलवार अक्टूबर 22, 2019 11:42 PM IST",NDTV News
155,"डीके शिवकुमार की न्यायिक हिरासत 15 अक्टूबर तक बढ़ी , ED को जेल में पूछताछ की मिली इजाजत",दिल्ली की एक अदालत ने धनशोधन के मामले में गिरफ्तार कर्नाटक कांग्रेस के नेता डी के शिवकुमार की न्यायिक हिरासत मंगलवार को 15 अक्टूबर तक बढ़ा दी.,"मंगलवार अक्टूबर 1, 2019 09:18 PM IST",NDTV News
156,"भतीजे अजीत पवार के विधानसभा छोड़ने के फैसले पर बोले शरद पवार, मुलाकात कर उन्हें समझाउंगा","शरद पवार ने यह भी कहा कि परिवार के अंदर कोई विवाद नहीं है. पवार ने हालांकि कहा कि अजित के बेटे ने उन्हें बताया कि ED की तरफ से मनी लॉन्ड्रिंग मामले में एनसीपी प्रमुख का नाम लेने पर महाराष्ट्र के पूर्व उपमुख्यमंत्री 'बेचैन' थे. पवार ने पुणे में पत्रकारों से बातचीत में परिवार के भीतर विवाद की खबरों को भी खारिज किया. उन्होंने कहा, 'कोई विवाद नहीं है. सभी पारिवारिक मामलों में मेरा फैसला अंतिम शब्द होता है.' ","शनिवार सितम्बर 28, 2019 03:24 AM IST",NDTV News
157,एनसीपी प्रमुख शरद पवार और अजीत पवार सहित 70 पर मनी लॉन्ड्रिंग का केस दर्ज,"प्रवर्तन निदेशालय (ED) ने महाराष्ट्र कार्पोरेशन बैंक से जुड़े घोटाले में मनी लॉन्ड्रिंग का केस दर्ज किया है. ईडी ने एफआईआर में राष्ट्रवादी कांग्रेस पार्टी (एनसीपी) के प्रमुख शरद पवार, उनके भतीजे पूर्व मुख्यमंत्री अजीत पवार और महाराष्ट्र स्टेट कार्पोरेशन बैंक से जुड़े 70 लोगों को आरोपी बनाया है. यह 25 हजार करोड़ रुपये का घोटाला है. शुरुआत में मुंबई पुलिस ने इस मामले में एक एफआईआर दर्ज की थी.","बुधवार सितम्बर 25, 2019 02:01 AM IST",NDTV News
158,अगस्ता वेस्टलैंड मनी लॉन्ड्रिंग मामले में रतुल पुरी की हिरासत तीन दिन बढ़ाई गई,दिल्‍ली की एक अदालत ने अगस्‍ता वेस्‍टलैंड हेलीकॉप्‍टर मामले में सोमवार को पुरी की हिरासत अवधि बढ़ा दी. विशेष न्यायाधीश अरविंद कुमार ने ईडी को पुरी से तीन दिन तक और पूछताछ की अनुमति दी. पुरी को चार सितंबर को ईडी ने गिरफ्तार किया था और उनकी हिरासत सोमवार को खत्म हो रही थी.,"सोमवार सितम्बर 16, 2019 06:36 PM IST",NDTV News
159,"रॉबर्ट वाड्रा को मिली विदेश यात्रा की इजाजत, लेकिन वापस आते ही अदालत को देनी होगी खबर",दिल्ली की एक अदालत ने शुक्रवार को कांग्रेस प्रमुख सोनिया गांधी के दामाद रॉबर्ट वाड्रा को कारोबारी उद्देश्य के लिए विदेश यात्रा की इजाजत दी. अदालत ने कहा कि ईडी की इस आशंका का कोई आधार नहीं है कि वह सबूतों से छेड़छाड़ कर सकते हैं.,"शुक्रवार सितम्बर 13, 2019 11:50 PM IST",NDTV News
160,"कर्नाटक कांग्रेस के नेता डीके शिवकुमार की ईडी हिरासत 17 सितंबर तक बढ़ी, कोर्ट ने कहा- उनके स्वास्थ्य का ध्यान रखा जाए",कर्नाटक के कांग्रेस के नेता डीके शिवकुमार की हिरासत अवधि बढ़ा दी गई है. दिल्ली के राउज़ एवेन्यू कोर्ट ने उन्हें 17 सितंबर तक के लिए ईडी की रिमांड में भेज दिया. कोर्ट ने कहा कि डीके शिवकुमार की मेडिकल जरूरतों का ध्यान रखा जाए. प्रवर्तन निदेशालय (ईडी) द्वारा एक धनशोधन मामले में गिरफ्तार डीके शिवकुमार की नौ दिन की हिरासत अवधि पूरी होने के बाद शुक्रवार को अदालत में पेश किया गया.,"शुक्रवार सितम्बर 13, 2019 07:07 PM IST",NDTV News
161,दीपक तलवार से जुड़े एनजीओ में विदेशी मुद्रा एक्सचेंज नियमों के कथित उल्लंघन के मामले में तीन और गिरफ्तार,सीबीआई ने एविएशन कंसल्टेंट दीपक तलवार के एनजीओ एडवांटेज इंडिया को 90 करोड़ रुपये दिए जाने के संबंध में हुए विदेशी मुद्रा एक्सचेंज नियमों के कथित उल्लंघन के मामले में और तीन लोगों को गिरफ्तार किया है. अधिकारियों ने गुरुवार को बताया कि एजेंसी द्वारा तलवार की करीबी सहयोगी यासमीन कपूर को हिरासत में लिए जाने के बाद बुधवार देर रात तीनों गिरफ्तारियां हुईं. कपूर सहित गिरफ्तार किए गए चारो आरोपियों को गुरुवार को सीबीआई की विशेष अदालत में पेश किए जाने की संभावना है.,"गुरुवार सितम्बर 12, 2019 11:12 AM IST",NDTV News
162,रॉबर्ट वाड्रा ने अदालत से मांगी स्पेन और अन्य यूरोपीय देश जाने की इजाजत,मनी लॉन्ड्रिंग के आरोपों में फंसे कांग्रेस अध्यक्ष सोनिया गांधी के दामाद रॉबर्ट वाड्रा ने सोमवार को दिल्ली की एक अदालत से स्पेन और अन्य यूरोपीय देश जाने की अनुमति मांगी है.,"सोमवार सितम्बर 9, 2019 08:00 PM IST",NDTV News
163,"चिदंबरम को तिहाड़ भेजे जाने के बाद कांग्रेस का आया Reaction, कहा- 'सत्ताधारी पार्टी वाशिंग मशीन की तरह है, जिसमें...'",पूर्व वित्त मंत्री पी चिदंबरम (P Chidambaram) को सीबीआई कोर्ट ने मनी लॉन्ड्रिंग मामले में 19 सितंबर तक के लिए तिहाड़ जेल भेज (Tihar Jail) दिया. कांग्रेस (Congress) ने आरोप लगाया कि विपक्षी नेताओं को चुनिंदा ढंग से निशाना बनाया जा रहा है.,"गुरुवार सितम्बर 5, 2019 11:22 PM IST",NDTV News
164,तिहाड़ जेल में पूर्व वित्त मंत्री पी चिदंबरम को खाने को मिलेंगी ये चीजें...,"तिहाड़ जेल (Tihar Jai) के डीजी संदीप गोयल ने बताया कि पी चिदंबरम (P Chidambaram) जेल नंबर-7 में रखे जाएंगे. जेल नंबर 7 एक अलग सेल है. उन्होंने बताया कि जेल में उन्हें रोटी, दाल और सब्जी दी जाएगी.","गुरुवार सितम्बर 5, 2019 07:49 PM IST",NDTV News
165,INX Media Case: 19 सितंबर तक तिहाड़ जेल में रहेंगे पी चिदंबरम,INX Media Case: आईएनएक्स मीडिया (INX Media Case) मनी लॉन्ड्रिंग मामले में पूर्व वित्त मंत्री पी चिदंबरम (P Chidambaram) को सीबीआई कोर्ट ने आईएनएक्स मीडिया मनी लॉन्ड्रिंग मामले में 19 सितंबर तक के लिए तिहाड़ जेल भेज दिया.,"गुरुवार सितम्बर 5, 2019 11:46 PM IST",NDTV News
166,INX Media Case Live Updates: 19 सितंबर तक तिहाड़ जेल में रहेंगे पी चिदंबरम,INX Media Case Live Updates: आईएनएक्स मीडिया (INX Media Case) मनी लॉन्ड्रिंग मामले में पूर्व वित्त मंत्री पी चिदंबरम (P Chidambaram) को सीबीआई कोर्ट ने आईएनएक्स मीडिया मनी लॉन्ड्रिंग मामले में 19 सितंबर तक के लिए तिहाड़ जेल भेज दिया.,"गुरुवार सितम्बर 5, 2019 06:59 PM IST",NDTV News
167,INX Media Case: जेल भेजे जाने के फैसले के बाद पूर्व वित्त मंत्री पी चिदंबरम बोले- 'मेरी सबसे बड़ी चिंता...',"पी चिदंबरम (P Chidambaram) को सीबीआई कोर्ट ने मनी लॉन्ड्रिंग मामले में 19 सितंबर तक के लिए तिहाड़ जेल भेज दिया. पी. चिदंबरम को जेल में अलग सेल, खाट और अलग बाथरूम की मांगें भी सीबीआई कोर्ट ने मंज़ूर कर ली. पूर्व वित्त मंत्री चिदंबरम तिहाड़ के जेल नंबर 7 में रहेंगे.","गुरुवार सितम्बर 5, 2019 08:29 PM IST",NDTV News
168,वीवीआईपी हेलीकाप्टर घोटाले से संबंधित धनशोधन मामले में ED ने रतुल पुरी को गिरफ्तार किया,पुरी कथित बैंक ऋण धोखाधड़ी से संबंधित एक अन्य धनशोधन मामले में पहले से ही न्यायिक हिरासत में हैं.,"गुरुवार सितम्बर 5, 2019 02:05 AM IST",NDTV News
169,कर्नाटक कांग्रेस के दिग्गज नेता डीके शिवकुमार 13 सितंबर तक ED की रिमांड पर,कर्नाटक कांग्रेस के दिग्गज नेता डीके शिवकुमार (DK shivakumar) 13 सितंबर तक ED की रिमांड में रहेंगे. डीके शिवकुमार (DK shivakumar) को प्रवर्तन निदेशालय (ED) ने मनी लॉन्ड्रिंग (Money Laundering) के मामले में मंगलवार रात को गिरफ्तार किया था.,"बुधवार सितम्बर 4, 2019 07:45 PM IST",NDTV News
170,दूसरों से सवाल पूछने की बजाय राहुल को जवाब देना चाहिए : प्रकाश जावड़ेकर,"रॉबर्ट वाड्रा से प्रवर्तन निदेशालय की पूछताछ को लेकर बीजेपी ने निशाना साधा है. केंद्रीय मानव संसाधन विकास मंत्री प्रकाश जावड़ेकर ने कहा, ""देश 'परिवार' से इस बात का जवाब चाहता है कि उन्होंने कितना लूटा है. यह विडम्बना है राहुल गांधी इस वक्त प्रधानमंत्री और सरकार से ढेरों सवाल पूछ रहे हैं, लेकिन वह उन सवालों के जवाब नहीं दे रहे हैं, जो देश पूछ रहा है...""","गुरुवार फ़रवरी 7, 2019 09:18 PM IST",NDTV News
171,रॉबर्ट वाड्रा का वह मेल जिसको लेकर ED उनसे कर रहा है पूछताछ,मनी लॉन्ड्रिग केस (Money Laundering Case) में रॉबर्ट वाड्रा (Robert Vadra) से प्रवर्तन निदेशालय (ED) पूछताछ कर रहा है. ईडी के पास ई मेल की कॉपी है जिसके बारे में उनसे पूछताछ हो रही है. सूत्रों के मुताबिक वाड्रा को सुमित चड्ढा ने एक मेल किया था जिसमें लंदन की प्रॉपर्टी का ज़िक्र है. इस मेल में वाड्रा से प्रॉपर्टी में होने वाले काम का भी ज़िक्र है.,"गुरुवार फ़रवरी 7, 2019 05:21 PM IST",NDTV News
172,"रॉबर्ट वाड्रा को अब पूछताछ के लिए शनिवार को बुलाया गया, शुक्रवार को नहीं होगी पूछताछ",मनी लॉन्ड्रिग केस (Money Laundering Case) के मामले में रॉबर्ट वाड्रा (Robert Vadra) से प्रवर्तन निदेशालय आज भी पूछताछ कर रहा है,"गुरुवार फ़रवरी 7, 2019 11:48 PM IST",NDTV News
173,राहुल गांधी से 4 सवाल पूछ BJP ने बोला हमला: एक रोडपति से करोड़पति कैसे बन गए रॉबर्ट वाड्रा?,भारतीय जनता पार्टी ने बुधवार को रॉबर्ट वाड्रा के हवाले से कांग्रेस पार्टी पर ताजा हमला बोला. भारतीय जनता पार्टी के प्रवक्ता संबित पात्रा ने प्रेस कॉन्फ्रेंस कर रॉबर्ट वाड्रा पर कई आरोप लगाए और कांग्रेस अध्यक्ष राहुल गांधी को भी निशाने पर लिया.,"बुधवार फ़रवरी 6, 2019 02:01 PM IST",NDTV News
174,"रॉबर्ट वाड्रा से पूछताछ का पहला दिन: 5 घंटे, 40 सवालों की बौछार, फिर भी आरोपों से इनकार, आज फिर बुलाया गया",कांग्रेस नेता सोनिया गांधी के दामाद रॉबर्ट वाड्रा (Robert Vadra) से ईडी दफ्तर में मनी लॉन्डरिंग से जुड़े मामले (Money Laundering Case) में पूछताछ खत्म हो गई है. रॉबर्ट वाड्रा को उनकी पत्नी और कांग्रेस नेता प्रियंका गांधी ईडी दफ्तर छोड़ने गईं थीं.,"गुरुवार फ़रवरी 7, 2019 11:11 AM IST",NDTV News
175,"Money laundering case: रॉबर्ट वाड्रा को राहत, कोर्ट ने दी 16 फरवरी तक अंतरिम जमानत",कांग्रेस अध्यक्ष राहुल गांधी के जीजा रॉबर्ट वाड्रा को प्रवर्तन निदेशालय द्वारा दर्ज मनी लांड्रिंग के एक मामले में कोर्ट ने राहत दी है.,"शनिवार फ़रवरी 2, 2019 02:28 PM IST",NDTV News
176,मनी लांड्रिंग मामले में राबर्ट वाड्रा ने अग्रिम जमानत के लिए अदालत का रूख किया ,"ईडी ने इन आरोपों का खारिज कर दिया था और कहा था, ""क्या किसी भी अधिकारी को किसी भी राजनीतिक रूप से बड़े व्यक्ति की जांच नहीं करनी चाहिए क्योंकि इसे राजनीतिक प्रतिशोध कहा जाएगा?"" जांच एजेंसी ने अदालत को बताया था कि भगोड़े हथियार व्यापारी संजय भंडारी के खिलाफ आयकर विभाग काला धन अधिनियम एवं कर कानून के तहत जांच कर रहा है. इसी दौरान अरोड़ा की भूमिका सामने आयी और इसके आधार पर धन शोधन का मामला दर्ज किया गया था.","शनिवार फ़रवरी 2, 2019 03:12 AM IST",NDTV News
177,धन शोधन मामले में अग्रिम जमानत के लिए अदालत पहुंचे रॉबर्ट वाड्रा,रॉबर्ट वाड्रा ने प्रवर्तन निदेशालय द्वारा दर्ज धन शोधन के एक मामले में अग्रिम जमानत के लिए शुक्रवार को दिल्ली की एक अदालत का रुख किया. अभियोजन दल के अधिवक्ता ने पुष्टि की कि वाड्रा ने उस मामले में अग्रिम जमानत मांगी है जिसमें उनके करीबी सहयोगी मनोज अरोड़ा को अदालत ने 6 फरवरी तक गिरफ्तारी से अंतरिम संरक्षण दिया था. ,"शुक्रवार फ़रवरी 1, 2019 11:32 PM IST",NDTV News
178,"Aircel-Maxis Case: जांच में सहयोग नहीं कर रहे चिदंबरम, ईडी ने हिरासत में लेकर पूछताछ की मांग की",एयरसेल-मैक्सिस (Aircel-Maxis Case) मामले में पूर्व वित्त मंत्री पी चिंदबरम (P Chidambaram) की मुसिबतें कम होने का नाम नहीं ले रही. दिल्ली की एक अदालत में पूर्व केंद्रीय मंत्री और कांग्रेस नेता पी चिदंबरम द्वारा दायर अग्रिम जमानत याचिका का प्रवर्तन निदेशालय (ईडी) ने विरोध किया और उनसे हिरासत में लेकर पूछताछ करने की मांग की. चिदंबरम द्वारा दायर अग्रिम जमानत याचिका पर अपने जवाब में प्रवर्तन निदेशालय ने कहा कि उनका रवैया टालमटोल वाला रहा है और वह जांच में सहयोग नहीं कर रहे थे. चिदंबरम की याचिका पर विशेष न्यायाधीश ओपी सैनी की अदालत में गुरुवार को सुनवाई होगी.,"बुधवार अक्टूबर 31, 2018 05:11 PM IST",NDTV News
179,पूर्व मुख्यमंत्री वीरभद्र सिंह के आवेदन पर अदालत ने ईडी से मांगा जवाब,"अन्य आरोपियों में वीरभद्र की पत्नी प्रतिभा सिंह, एलआईसी एजेंट आनंद चौहान आदि शामिल हैं. ईडी की ओर से पेश विशेष सरकारी वकील एन के मट्टा और नीतेश राणा ने जवाब दाखिल करने के लिए अदालत से छह हफ्ते का समय मांगा था, लेकिन अदालत ने कहा कि छह हफ्ते का समय बहुत अधिक होगा और उसने बस दो हफ्ते का समय दिया. सुनवाई के दौरान आरोपियों द्वारा दाखिल आवेदनों की प्रतियां ईडी की ओर से वकील सामवेदना वर्मा ने प्राप्त कीं.","शुक्रवार सितम्बर 21, 2018 05:24 PM IST",NDTV News
180,दूसरों से सवाल पूछने की बजाय राहुल को जवाब देना चाहिए : प्रकाश जावड़ेकर,"रॉबर्ट वाड्रा से प्रवर्तन निदेशालय की पूछताछ को लेकर बीजेपी ने निशाना साधा है. केंद्रीय मानव संसाधन विकास मंत्री प्रकाश जावड़ेकर ने कहा, ""देश 'परिवार' से इस बात का जवाब चाहता है कि उन्होंने कितना लूटा है. यह विडम्बना है राहुल गांधी इस वक्त प्रधानमंत्री और सरकार से ढेरों सवाल पूछ रहे हैं, लेकिन वह उन सवालों के जवाब नहीं दे रहे हैं, जो देश पूछ रहा है...""","गुरुवार फ़रवरी 7, 2019 09:18 PM IST",NDTV News
181,रॉबर्ट वाड्रा का वह मेल जिसको लेकर ED उनसे कर रहा है पूछताछ,मनी लॉन्ड्रिग केस (Money Laundering Case) में रॉबर्ट वाड्रा (Robert Vadra) से प्रवर्तन निदेशालय (ED) पूछताछ कर रहा है. ईडी के पास ई मेल की कॉपी है जिसके बारे में उनसे पूछताछ हो रही है. सूत्रों के मुताबिक वाड्रा को सुमित चड्ढा ने एक मेल किया था जिसमें लंदन की प्रॉपर्टी का ज़िक्र है. इस मेल में वाड्रा से प्रॉपर्टी में होने वाले काम का भी ज़िक्र है.,"गुरुवार फ़रवरी 7, 2019 05:21 PM IST",NDTV News
182,"रॉबर्ट वाड्रा को अब पूछताछ के लिए शनिवार को बुलाया गया, शुक्रवार को नहीं होगी पूछताछ",मनी लॉन्ड्रिग केस (Money Laundering Case) के मामले में रॉबर्ट वाड्रा (Robert Vadra) से प्रवर्तन निदेशालय आज भी पूछताछ कर रहा है,"गुरुवार फ़रवरी 7, 2019 11:48 PM IST",NDTV News
183,राहुल गांधी से 4 सवाल पूछ BJP ने बोला हमला: एक रोडपति से करोड़पति कैसे बन गए रॉबर्ट वाड्रा?,भारतीय जनता पार्टी ने बुधवार को रॉबर्ट वाड्रा के हवाले से कांग्रेस पार्टी पर ताजा हमला बोला. भारतीय जनता पार्टी के प्रवक्ता संबित पात्रा ने प्रेस कॉन्फ्रेंस कर रॉबर्ट वाड्रा पर कई आरोप लगाए और कांग्रेस अध्यक्ष राहुल गांधी को भी निशाने पर लिया.,"बुधवार फ़रवरी 6, 2019 02:01 PM IST",NDTV News
184,"रॉबर्ट वाड्रा से पूछताछ का पहला दिन: 5 घंटे, 40 सवालों की बौछार, फिर भी आरोपों से इनकार, आज फिर बुलाया गया",कांग्रेस नेता सोनिया गांधी के दामाद रॉबर्ट वाड्रा (Robert Vadra) से ईडी दफ्तर में मनी लॉन्डरिंग से जुड़े मामले (Money Laundering Case) में पूछताछ खत्म हो गई है. रॉबर्ट वाड्रा को उनकी पत्नी और कांग्रेस नेता प्रियंका गांधी ईडी दफ्तर छोड़ने गईं थीं.,"गुरुवार फ़रवरी 7, 2019 11:11 AM IST",NDTV News
185,"Money laundering case: रॉबर्ट वाड्रा को राहत, कोर्ट ने दी 16 फरवरी तक अंतरिम जमानत",कांग्रेस अध्यक्ष राहुल गांधी के जीजा रॉबर्ट वाड्रा को प्रवर्तन निदेशालय द्वारा दर्ज मनी लांड्रिंग के एक मामले में कोर्ट ने राहत दी है.,"शनिवार फ़रवरी 2, 2019 02:28 PM IST",NDTV News
